click	weekday	hour	bidid	timestamp	logtype	ipinyouid	useragent	IP	region	city	adexchange	domain	url	urlid	slotid	slotwidth	slotheight	slotvisibility	slotformat	slotprice	creative	bidprice	payprice	keypage	advertiser	usertag
0	4	00	c19b23bd50faf896f42e93dfb5149e33	20130606000106325	1	Vhk7ZAn4PeqZFZc	windows_chrome	121.62.53.*	183	186	1	trqRTuxvBqsojMNoumpENpn	34a5e387285f958a8fbc3e8bc62bf415	null	mm_25821832_3449072_11262536	160	600	0	1	0	cb7c76e7784031272e37af8e7e9b062c	300	53	bebefa5efe83beee17a3d245e7c5085b	1458	10031,10063,13042,10110
0	4	00	2942bf1e17d4e2c95b7951d36871ecd8	20130606000106326	1	Vhk7ZAn4PeBhtBa	mac_safari	220.187.176.*	94	100	1	null	null	null	mm_10027070_118039_9659846	728	90	2	1	0	48f2e9ba15708c0146bda5e1dd653caa	300	17	bebefa5efe83beee17a3d245e7c5085b	1458	null
0	4	00	833f2b53a3dfee49a8829612c1c7cfb2	20130606000106328	1	Vhnx1DKTLTEfJWL	windows_ie	183.191.213.*	15	23	1	trqRTvFRLpscFU	b1569ac72a7debf886f884ec52ee22f0	null	mm_10027070_2459574_9659312	160	600	2	1	0	cb7c76e7784031272e37af8e7e9b062c	300	261	bebefa5efe83beee17a3d245e7c5085b	1458	13866,10031,10063,10006,10057,10111
0	4	00	126bf5714dd1da9ccf997a9836b93d6f	20130606000106332	1	VhkE15s63v16gfn	windows_ie	171.8.13.*	164	165	1	DFpETuxoGQdcFNKbuKz	39b269ff3ec3a6063c0b9fa78b71b059	null	mm_10024662_3445902_11178345	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	19	bebefa5efe83beee17a3d245e7c5085b	1458	10006,10110
0	4	00	efa7081373aca2bf117555f190c194a	20130606000106337	1	Vh2S13BrD8LyQQ2	windows_chrome	27.158.149.*	124	132	1	trqRTvFoMNmIFY5SaMpENpn	ce1a5558b1c3c9ccae9772314537914c	null	mm_10029307_121417_10790029	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	113	bebefa5efe83beee17a3d245e7c5085b	1458	10024,10076,10052,10075,10031,13042,10063,10006,10048,10110
0	4	00	c2a464f49f26e102307cd65e8e0ab0b4	20130606000106349	1	Z0TKZpxTO95-JOc	windows_ie	183.12.188.*	216	219	1	kJ1-QxFodN5vJMb4JKTI	b634b49517a5f67b188ff2f3dc5f5851	null	mm_26632216_3300745_10762414	728	90	1	1	0	48f2e9ba15708c0146bda5e1dd653caa	300	12	bebefa5efe83beee17a3d245e7c5085b	1458	10048,10052,10006,13042,10063,10031,14273,10083,10075,10110
0	4	00	5fbfd3e3cc1fa6bb4c2a0fd62e0ebc16	20130606000106359	1	Vhkr1anSDvMdtdc	windows_ie	118.212.158.*	134	138	1	DFpETuxoGQdcFNKbuKz	2c1a4db2e83b0f76262e2f09a23b7b88	null	mm_10024662_3445902_11178345	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	65	bebefa5efe83beee17a3d245e7c5085b	1458	10006,10110
0	4	00	fd64cceebf327c8c3d20c33bd654c7e9	20130606000106377	1	Vhk7ZAn4PQl4lGj	mac_safari	123.86.14.*	308	309	1	null	null	null	mm_10027070_118039_9659846	728	90	2	1	0	48f2e9ba15708c0146bda5e1dd653caa	300	17	bebefa5efe83beee17a3d245e7c5085b	1458	null
0	4	00	62ef723c6ce686a58ecde2c553fe3026	20130606000106386	1	VhKp1a57OQqcFdf	windows_ie	60.13.236.*	374	380	1	trqRTuqUGZc7gsk	b1244d82ae90d86e5c4def950088ab0a	null	mm_12062233_2267501_10873713	160	600	0	1	0	cb7c76e7784031272e37af8e7e9b062c	300	84	bebefa5efe83beee17a3d245e7c5085b	1458	10006,13776,10063,10057,10024,13800,10110
0	4	00	94f2de90cb1be922a87da74682eeda97	20130606000106403	1	VhdDL39dD9E93hc	windows_ie	219.82.157.*	94	95	1	5OC-q5uvgN171m58uG	b1ac6508c3619a0c42d69dad644a3b71	null	mm_10024662_3445902_11178374	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	81	bebefa5efe83beee17a3d245e7c5085b	1458	10006,10063,10110
0	4	00	ac7a40707b26d6a68b210fba58cfcbdf	20130606000106412	1	Vhk7ZAn4PcLsQbb	windows_ie	116.55.89.*	308	314	1	trqRTuL9dN1r	5f1b6b05da74c94cfa551279b2a5b21f	null	mm_10052906_2483552_9508057	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	156	bebefa5efe83beee17a3d245e7c5085b	1458	10063
0	4	00	d77abf5168d5f56b95af1e7d1392fb65	20130606000106415	1	Vh1TOy1LDlbWwCn	mac_safari	115.211.170.*	94	101	1	null	null	null	mm_10027070_2459574_9659312	160	600	2	1	0	cb7c76e7784031272e37af8e7e9b062c	300	81	bebefa5efe83beee17a3d245e7c5085b	1458	10006,13042,10031
0	4	00	403fdcc78171c8640036b92431338cea	20130606000106423	1	Vhk7ZAnx3QmTwol	windows_ie	222.222.158.*	3	9	1	trqRTvdoMNK7Xgl4uA5R	e3c37e5941b11bb878467561bc62bc38	null	mm_31791041_3077620_10351727	336	280	0	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	16	bebefa5efe83beee17a3d245e7c5085b	1458	null
0	4	00	f9877d7e6a6237000b65995e698488c1	20130606000106424	1	Vh1LP65aL6jfFYj	windows_ie	124.128.172.*	146	147	1	trqRTvFRLpscFU	d3fb446d8911468f85019bc48ca39f52	null	mm_10027070_2459574_9659312	160	600	2	1	0	cb7c76e7784031272e37af8e7e9b062c	300	52	bebefa5efe83beee17a3d245e7c5085b	1458	10063,13866,10111
0	4	00	db31af0c52e37b7c25d85e93647804a1	20130606000106431	1	Vhkr1v243vFhG-b	windows_ie	101.41.97.*	0	0	1	DFpETuxoGQdcFNKbuKz	bd8c1babb12a7e90ac8a49e14abe004d	null	mm_10024662_3445902_11178345	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	12	bebefa5efe83beee17a3d245e7c5085b	1458	10006,10063,10110
0	4	00	85315ace768ae071a94df7e0e5fe88ab	20130606000106446	1	VhKHZi8x3qf4D-b	windows_ie	117.62.6.*	80	85	1	trqRTJaSBTl7gspy	78638bbadb24d4ff0efba1c3e749e592	null	mm_10065787_2457845_9426050	160	600	2	1	0	cb7c76e7784031272e37af8e7e9b062c	300	81	bebefa5efe83beee17a3d245e7c5085b	1458	10057,10052,14273,10031,13042,10110
0	4	00	17b7eb048e72d73049bce7770128a7d4	20130606000106448	1	VhdKZAk93cFHqIL	windows_chrome	183.1.117.*	216	217	1	trqRTJjrXqf7FmMs	fd69ef6165ba2dc1c419b57c51c7e9a	null	mm_13991432_2298120_9467354	336	280	0	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	15	bebefa5efe83beee17a3d245e7c5085b	1458	10006,10057,10063,10110
0	4	00	676fd1f83c69237ae24a8cfe8272db3d	20130606000106464	1	Vh1K1p9rLqSCQmb	windows_ie	101.68.163.*	94	98	1	trqRTvFRLpscFU	7807cfe7ec87e3a97304fd94ed74a353	null	mm_10027070_2459574_9659312	160	600	2	1	0	cb7c76e7784031272e37af8e7e9b062c	300	26	bebefa5efe83beee17a3d245e7c5085b	1458	10057,10063,10024,13866,10006,10111
0	4	00	60b2b7f8bbd62f8b68113a284a6a318	20130606000106467	1	Vh1DC5NNDopUJdc	windows_ie	180.117.18.*	80	85	1	DFpETuxoGQdcFNKbuKz	d1b8336ad86cf50301105aa7d5c2edc1	null	mm_10024662_3445902_11178345	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	65	bebefa5efe83beee17a3d245e7c5085b	1458	10063,10006,13042,10024,10031,10110
0	4	00	6916d1c1dcc723ca10ece2d4d84b5cf	20130606000106473	1	VhLEPnCIOTmTJGE	windows_theworld	220.171.166.*	374	375	1	5F97t5E0BTK7XhNrUMpENpn	dedc488b98ca20707bc9a723957e7d1f	null	mm_10027070_118039_10308280	160	600	2	1	0	cb7c76e7784031272e37af8e7e9b062c	300	8	bebefa5efe83beee17a3d245e7c5085b	1458	13866,10006,10063,10111
0	4	00	dfc5b6009110c2b1120870a0e9f8042	20130606000106473	1	Vhk0O5mePTuUQZc	windows_ie	14.217.6.*	216	233	1	DFpETuxoGQdcFNKbuKz	a04f14bc892d8605dcc6d0a040d1c812	null	mm_10024662_3445902_11178345	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	12	bebefa5efe83beee17a3d245e7c5085b	1458	10006,10093,13496,10059,10052,10102,10076,10063,10110
0	4	00	38c0634c604d3172d2351426e8e7ac3d	20130606000106478	1	VhkrP7uDOq5vtfb	windows_chrome	124.234.20.*	55	59	1	eKFjTu1Jgqc7gspy	e2b4cbf894842f96de0ab642801370	null	mm_26632216_3300745_10762414	728	90	1	1	0	48f2e9ba15708c0146bda5e1dd653caa	300	4	bebefa5efe83beee17a3d245e7c5085b	1458	10059,10093,10063,10075
0	4	00	5e391057147a6dfc5f1338aec849240f	20130606000106489	1	VhkEZikrPtFUDVR	windows_chrome	101.40.234.*	1	1	1	trqRTuNyMo1mjMMW5SqfNX	5c0f8967b80a40e6a2ad13663189ea6b	null	mm_15529407_2457818_11100613	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	25	bebefa5efe83beee17a3d245e7c5085b	1458	10006,14273,10110
0	4	00	7946745da1a59afca2aec9d4b8c25fc3	20130606000106490	1	Vhk7ZAn4P9MOjQl	windows_chrome	118.186.197.*	1	1	3	3SKoteC0gQ27gspy	d492ec414ca56e8abd32fcc146239a6d	null	Game_F_Width1	1000	90	0	0	50	832b91d59d0cb5731431653204a76c0e	300	80	bebefa5efe83beee17a3d245e7c5085b	1458	13403,10006
0	4	00	c1fea9c342aeb36add1a05a00ebf3aa1	20130606000106509	1	Vh1CP5B7PomPtbc	windows_chrome	222.44.111.*	79	79	1	trqRTvFoMvas1m58uG	ddc2c0ebc52e1af8e18e024e52d5a9d6	null	mm_35273380_3491320_11404026	728	90	0	1	0	48f2e9ba15708c0146bda5e1dd653caa	300	53	bebefa5efe83beee17a3d245e7c5085b	1458	10063,10075,10006,10076,10110
0	4	00	90917f331240b53fa72fda136875ee1	20130606000106515	1	Vhdd1aFdD4TUwCj	windows_chrome	182.116.238.*	164	173	1	trqRTuRrLenI1m58uG	7f6ea0942df44f14a7b15d5ba68d876e	null	mm_32811563_3343505_10947317	160	600	1	1	0	cb7c76e7784031272e37af8e7e9b062c	300	35	bebefa5efe83beee17a3d245e7c5085b	1458	10006,10059,10063,10111
0	4	00	1232326b48ede161de83701499ea8a6a	20130606000106524	1	Vh1D1wppPl1_J-B	windows_chrome	118.213.134.*	359	360	1	trqRTvFoMNmIFY5SaMpENpn	ad11ee02f68da77ad5ba181944ce1f67	null	mm_10029307_121417_10790029	336	280	2	1	0	77819d3e0b3467fe5c7b16d68ad923a1	300	53	bebefa5efe83beee17a3d245e7c5085b	1458	10075,13678,10006,10110
0	4	00	66d2eaa6d93e442a5ac4bdf898cab3f1	20130606000106529	1	VhdHO3sxDeNHaGc	windows_chrome	110.248.10.*	3	7	1	null	null	null	mm_10027070_2459574_9659312	160	600	2	1	0	cb7c76e7784031272e37af8e7e9b062c	300	25	bebefa5efe83beee17a3d245e7c5085b	1458	10076,10063,10075,13866,10111
0	4	00	d5c8b361372d07781d1da98b3dbe6afb	20130606000106537	1	VhkSLxdp3tFVjGc	windows_ie	27.46.118.*	216	219	1	trqRTu1uM9z7gsk	b5f3a2ffd6390d2bbe3f0f0a4edcc604	null	mm_11634792_2163348_9869770	728	90	1	1	0	48f2e9ba15708c0146bda5e1dd653caa	300	121	bebefa5efe83beee17a3d245e7c5085b	1458	10063
0	4	00	b075f444b79a0531c7f62d23bd3f2cd0	20130606000106541	1	Vhkr1JMY3lzsgGz	mac_safari	36.249.72.*	124	129	1	null	null	null	mm_10027070_2459574_9659312	160	600	2	1	0	cb7c76e7784031272e37af8e7e9b062c	300	12	bebefa5efe83beee17a3d245e7c5085b	1458	null
0	4	00	b95857322aaac93893585bc761a52dbd	20130606000106542	1	VhkS1epUP4E4XVE	windows_chrome	183.64.203.*	275	275	1	trqRTu1ojqN-gMKzwFnWvpdh	592d9a98941de6e4a718f3cbab55b7cc	null	mm_10028331_120124_10852228	728	90	1	1	0	48f2e9ba15708c0146bda5e1dd653caa	300	91	bebefa5efe83beee17a3d245e7c5085b	1458	13678,13800,10024
